time,value
1518091200,838.89001
1518094800,834.51001
1518098400,827.56
1518102000,821.84998
1518105600,810.34998
1518109200,808.25
1518112800,802.01001
1518116400,821.26001
1518120000,817.2999900000001
1518123600,812.03998
1518127200,816.34003
1518130800,814.47998
1518134400,814.71997
1518138000,800.8200099999999
1518141600,808.84003
1518145200,809.5
1518148800,805.47998
1518152400,795.2000099999999
1518156000,801.13
1518159600,810.59003
1518163200,812.9299900000001
1518166800,828.89001
1518170400,832.7000099999999
1518174000,839.5
1518177600,834.16998
1518181200,832.9299900000001
1518184800,860.9000199999999
1518188400,857.7000099999999
1518192000,854.56
1518195600,877.5300300000001
1518199200,879.5900300000001
1518202800,879.35999
1518206400,879.5499900000001
1518210000,866.0900300000001
1518213600,867.4699699999999
1518217200,880.2199699999999
1518220800,890.56
1518224400,892.4500099999999
1518228000,891.88
1518231600,900.0700099999999
1518235200,893.5900300000001
1518238800,897.5
1518242400,909.3200099999999
1518246000,909.14001
1518249600,901.0499900000001
1518253200,882.56
1518256800,877.31
1518260400,878.7100199999999
1518264000,872.6699800000001
1518267600,883.2299800000001
1518271200,885.7199699999999
1518274800,871.25
1518278400,850.35999
1518282000,848.6799900000001
1518285600,843.9799800000001
1518289200,844.63
1518292800,843.3499800000001
1518296400,827.71997
1518300000,854.7899800000001
1518303600,855.4799800000001
1518307200,852.0
1518310800,840.3200099999999
1518314400,830.21997
1518318000,823.58002
1518321600,815.8200099999999
1518325200,816.01001
1518328800,811.90002
1518332400,806.89001
1518336000,790.71997
1518339600,816.33002
1518343200,816.39001
1518346800,822.44
1518350400,838.64001
1518354000,839.44
1518357600,850.7299800000001
1518361200,851.56
1518364800,853.73999
1518368400,841.7199699999999
1518372000,838.15997
1518375600,843.3499800000001
1518379200,833.71997
1518382800,839.5
1518386400,836.87
1518390000,833.01001
1518393600,826.66998
1518397200,840.60999
1518400800,848.4699699999999
1518404400,849.5300300000001
1518408000,850.6599699999999
1518411600,845.76001
1518415200,843.7000099999999
1518418800,850.0399800000001
1518422400,871.56
1518426000,870.5200199999999
1518429600,870.85999
1518433200,870.4299900000001
1518436800,868.9000199999999
1518440400,868.9500099999999
1518444000,857.8200099999999
1518447600,855.0200199999999
1518451200,862.4699699999999
1518454800,865.4699699999999
1518458400,865.4699699999999
1518462000,867.8499800000001
1518465600,874.8499800000001
1518469200,870.62
1518472800,867.7899800000001
1518476400,874.0300300000001
1518480000,867.5999800000001
1518483600,866.4799800000001
1518487200,852.87
1518490800,854.2999900000001
1518494400,854.8499800000001
1518498000,844.44
1518501600,845.75
1518505200,848.75
1518508800,841.9500099999999
1518512400,836.23999
1518516000,837.21997
1518519600,838.26001
1518523200,842.56
1518526800,845.7899800000001
1518530400,848.4000199999999
1518534000,846.48999
1518537600,841.0999800000001
1518541200,844.9099699999999
1518544800,846.4600199999999
1518548400,843.37
1518552000,849.9799800000001
1518555600,849.0499900000001
1518559200,841.01001
1518562800,841.62
1518566400,845.6599699999999
1518570000,847.5200199999999
1518573600,850.23999
1518577200,854.4799800000001
1518580800,864.8400300000001
1518584400,867.2700199999999
1518588000,868.9600199999999
1518591600,868.4699699999999
1518595200,868.9500099999999
1518598800,865.0800199999999
1518602400,863.9299900000001
1518606000,871.94
1518609600,890.7999900000001
1518613200,898.4000199999999
1518616800,889.94
1518620400,906.26001
1518624000,917.5399800000001
1518627600,914.5499900000001
1518631200,919.48999
1518634800,910.0700099999999
1518638400,910.0499900000001
1518642000,905.5399800000001
1518645600,921.06
1518649200,922.37
1518652800,920.10999
1518656400,913.0300300000001
1518660000,929.01001
1518663600,931.19
1518667200,935.1500199999999
1518670800,935.19
1518674400,937.2100199999999
1518678000,939.0700099999999
1518681600,946.06
1518685200,947.5300300000001
1518688800,925.3300199999999
1518692400,927.4000199999999
1518696000,925.5900300000001
1518699600,926.6599699999999
1518703200,942.31
1518706800,942.0499900000001
1518710400,938.0800199999999
1518714000,935.89001
1518717600,939.3499800000001
1518721200,930.5
1518724800,929.9799800000001
1518728400,928.06
1518732000,931.5300300000001
1518735600,931.5
1518739200,935.7700199999999
1518742800,939.7700199999999
1518746400,945.35999
1518750000,943.4799800000001
1518753600,933.9000199999999
1518757200,934.3400300000001
1518760800,932.1500199999999
1518764400,919.10999
1518768000,927.7700199999999
1518771600,931.1799900000001
1518775200,924.5200199999999
1518778800,922.4799800000001
1518782400,926.7100199999999
1518786000,929.9600199999999
1518789600,931.2000099999999
1518793200,934.98999
1518796800,938.38
1518800400,937.5300300000001
1518804000,934.89001
1518807600,936.13
1518811200,935.14001
1518814800,936.9099699999999
1518818400,942.3200099999999
1518822000,942.3200099999999
1518825600,941.25
1518829200,948.5700099999999
1518832800,958.5800199999999
1518836400,960.64001
1518840000,966.0800199999999
1518843600,965.2000099999999
1518847200,968.0900300000001
1518850800,968.1699800000001
1518854400,967.26001
1518858000,967.3300199999999
1518861600,960.26001
1518865200,961.9500099999999
1518868800,972.81
1518872400,973.2899800000001
1518876000,970.25
1518879600,968.0499900000001
1518883200,970.3300199999999
1518886800,970.4299900000001
1518890400,967.5700099999999
1518894000,965.89001
1518897600,963.98999
1518901200,966.8400300000001
1518904800,973.2199699999999
1518908400,974.8300199999999
1518912000,974.8499800000001
1518915600,981.4799800000001
1518919200,978.9500099999999
1518922800,970.3200099999999
1518926400,959.0800199999999
1518930000,956.2100199999999
1518933600,936.98999
1518937200,937.2700199999999
1518940800,936.9500099999999
1518944400,925.25
1518948000,923.5900300000001
1518951600,933.9799800000001
1518955200,934.0399800000001
1518958800,945.3499800000001
1518962400,946.06
1518966000,949.01001
1518969600,938.8499800000001
1518973200,938.4199800000001
1518976800,941.13
1518980400,944.7700199999999
1518984000,944.81
1518987600,936.7800300000001
1518991200,930.3499800000001
1518994800,918.4799800000001
1518998400,922.2700199999999
1519002000,933.14001
1519005600,927.9600199999999
1519009200,928.8300199999999
1519012800,928.3300199999999
1519016400,927.8499800000001
1519020000,927.8200099999999
1519023600,944.4600199999999
1519027200,944.2800300000001
1519030800,946.0300300000001
1519034400,949.5800199999999
1519038000,946.87
1519041600,948.3200099999999
1519045200,945.63
1519048800,947.39001
1519052400,953.2000099999999
1519056000,955.62
1519059600,946.5499900000001
1519063200,946.0900300000001
1519066800,947.0300300000001
1519070400,943.5900300000001
1519074000,941.5900300000001
1519077600,938.0800199999999
1519081200,940.5700099999999
1519084800,949.37
1519088400,951.5200199999999
1519092000,950.9199800000001
1519095600,945.2800300000001
1519099200,947.5
1519102800,948.1799900000001
1519106400,956.2100199999999
1519110000,958.85999
1519113600,949.6500199999999
1519117200,938.2000099999999
1519120800,937.8200099999999
1519124400,938.5499900000001
1519128000,943.2100199999999
1519131600,947.62
1519135200,945.9699699999999
1519138800,939.5700099999999
